"word_freq_make,","word_freq_address,","word_freq_all,","word_freq_3d,","word_freq_our,","word_freq_over,","word_freq_remove,","word_freq_internet,","word_freq_order,","word_freq_mail,","word_freq_receive,","word_freq_will,","word_freq_people,","word_freq_report,","word_freq_addresses,","word_freq_free,","word_freq_business,","word_freq_email,","word_freq_you,","word_freq_credit,","word_freq_your,","word_freq_font,","word_freq_000,","word_freq_money,","word_freq_hp,","word_freq_hpl,","word_freq_george,","word_freq_650,","word_freq_lab,","word_freq_labs,","word_freq_telnet,","word_freq_857,","word_freq_data,","word_freq_415,","word_freq_85,","word_freq_technology,","word_freq_1999,","word_freq_parts,","word_freq_pm,","word_freq_direct,","word_freq_cs,","word_freq_meeting,","word_freq_original,","word_freq_project,","word_freq_re,","word_freq_edu,","word_freq_table,","word_freq_conference,","char_freq_;,","char_freq_(,","char_freq_[,","char_freq_!,","char_freq_$,",char_freq_#,label
0.0,0.0,0.001567398119122257,0.0,0.006269592476489028,0.0,0.0,0.0,0.012539184952978056,0.001567398119122257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001567398119122257,0.0,0.001567398119122257,0.13479623824451412,0.06269592476489028,0.0,0.0,0.0,0.0,0.0,0.001567398119122257,0.0,0.0,0.0,0.0,0.0,0.003134796238244514,0.0,0.0,0.0,0.001567398119122257,0.0,0.0,0.0,0.0,0.0,0.02664576802507837,0.0,0.018808777429467086,0.0,0.004702194357366771,0.001567398119122257,0.0,0.0,0.03605015673981191,0.0877742946708464,1.0
0.0,0.0,0.008264462809917356,0.0,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0743801652892562,0.0,0.03305785123966942,0.0,0.03305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.0,0.03305785123966942,0.0,0.0743801652892562,1.0
0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,1.0
0.0,0.0,0.011804384485666104,0.0,0.003372681281618887,0.0,0.003372681281618887,0.0,0.0,0.00505902192242833,0.0016863406408094434,0.003372681281618887,0.0,0.003372681281618887,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0,0.0016863406408094434,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0657672849915683,0.0,0.003372681281618887,0.0,0.003372681281618887,0.01517706576728499,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.005797101449275362,0.0,0.03768115942028986,0.002898550724637681,0.005797101449275362,0.0,0.0,0.020289855072463767,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.04057971014492753,0.0,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,0.0,0.07536231884057971,0.0,0.0,0.0,0.0,0.005797101449275362,0.0,0.05217391304347826,0.008695652173913044,0.002898550724637681,1.0
0.0,0.002277904328018223,0.004555808656036446,0.0,0.029612756264236904,0.0,0.002277904328018223,0.0,0.04100227790432802,0.009111617312072893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004555808656036446,0.029612756264236904,0.0,0.02050113895216401,0.17995444191343962,0.07972665148063782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002277904328018223,0.0,0.002277904328018223,0.0,0.0,0.0,0.0,0.0,0.002277904328018223,0.0,0.0,0.0,0.05239179954441914,0.0,0.03189066059225513,0.0,0.04783599088838269,0.002277904328018223,0.0,0.025056947608200455,0.00683371298405467,0.12984054669703873,1.0
0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,1.0
0.0,0.0,0.019417475728155338,0.0,0.038834951456310676,0.0,0.009708737864077669,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.038834951456310676,0.0,0.038834951456310676,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11650485436893204,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.06796116504854369,0.0,0.0,1.0
0.0024330900243309003,0.0,0.012165450121654502,0.0,0.029197080291970802,0.0072992700729927005,0.0,0.0,0.0,0.004866180048661801,0.0024330900243309003,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0267639902676399,0.0,0.014598540145985401,0.0,0.014598540145985401,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0,0.0,0.0535279805352798,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.004866180048661801,0.0072992700729927005,0.0,1.0
0.0,0.0,0.0,0.0,0.023255813953488372,0.009302325581395349,0.009302325581395349,0.0,0.009302325581395349,0.004651162790697674,0.004651162790697674,0.013953488372093023,0.004651162790697674,0.0,0.0,0.0,0.0,0.004651162790697674,0.046511627906976744,0.0,0.023255813953488372,0.14883720930232558,0.0,0.0,0.027906976744186046,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13023255813953488,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.013953488372093023,0.0,0.004651162790697674,1.0
0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.010309278350515464,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.02577319587628866,0.0,0.005154639175257732,0.030927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12371134020618557,0.005154639175257732,0.0,0.0,0.0,0.005154639175257732,0.005154639175257732,0.02577319587628866,0.0,0.030927835051546393,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.007067137809187279,0.0,0.007067137809187279,0.0,0.007067137809187279,0.0,0.007067137809187279,0.0,0.0,0.024734982332155476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01060070671378092,0.0,0.0035335689045936395,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08480565371024736,0.0,0.0,0.0,0.0,0.0176678445229682,0.0035335689045936395,0.01060070671378092,0.007067137809187279,0.0,1.0
0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.025806451612903226,0.0,0.012903225806451613,0.0,0.0,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.025806451612903226,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.0,0.10967741935483871,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.012903225806451613,0.0,1.0
0.0,0.0,0.005291005291005291,0.0,0.037037037037037035,0.005291005291005291,0.010582010582010581,0.0,0.0,0.026455026455026454,0.010582010582010581,0.005291005291005291,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.005291005291005291,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878306878306878,0.0,0.0,0.0,0.0,0.0,0.0,0.05291005291005291,0.005291005291005291,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,1.0
0.0,0.003236245954692557,0.0,0.0,0.012944983818770227,0.0,0.006472491909385114,0.0,0.0,0.019417475728155338,0.0,0.0,0.009708737864077669,0.0,0.0,0.003236245954692557,0.003236245954692557,0.003236245954692557,0.045307443365695796,0.0,0.006472491909385114,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045307443365695796,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.009708737864077669,0.012944983818770227,0.003236245954692557,1.0
0.0,0.0,0.01020408163265306,0.0,0.02040816326530612,0.0,0.01020408163265306,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.008771929824561403,0.0,0.0,0.008771929824561403,0.0043859649122807015,0.0043859649122807015,0.008771929824561403,0.0,0.0,0.0,0.0,0.0043859649122807015,0.03508771929824561,0.0043859649122807015,0.0043859649122807015,0.08771929824561403,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10964912280701754,0.0,0.008771929824561403,0.0,0.0043859649122807015,0.013157894736842105,0.0043859649122807015,0.04824561403508772,0.008771929824561403,0.0043859649122807015,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.011235955056179775,0.02247191011235955,0.0,0.12359550561797752,0.011235955056179775,0.056179775280898875,1.0
0.0,0.0,0.01072961373390558,0.0,0.012875536480686695,0.0,0.004291845493562232,0.0,0.002145922746781116,0.002145922746781116,0.004291845493562232,0.004291845493562232,0.002145922746781116,0.0,0.0,0.0,0.0,0.002145922746781116,0.04291845493562232,0.0,0.008583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145922746781116,0.0,0.0,0.0,0.0,0.0,0.06223175965665236,0.0,0.0,0.0,0.0,0.0,0.0,0.023605150214592276,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.01639344262295082,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.11952191235059761,0.09561752988047809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00796812749003984,0.0,0.0,0.00796812749003984,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0398406374501992,0.0,0.00796812749003984,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.01195219123505976,1.0
0.0024509803921568627,0.0,0.007352941176470588,0.0,0.01715686274509804,0.004901960784313725,0.0,0.0,0.0,0.0024509803921568627,0.0024509803921568627,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.031862745098039214,0.0,0.012254901960784314,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.0,0.0,0.0,0.0,0.0,0.051470588235294115,0.0,0.0024509803921568627,0.0,0.0,0.007352941176470588,0.0,0.0024509803921568627,0.0024509803921568627,0.0,1.0
0.0,0.0,0.0,0.0,0.024509803921568627,0.0,0.0,0.0,0.00980392156862745,0.004901960784313725,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.05392156862745098,0.004901960784313725,0.0196078431372549,0.05392156862745098,0.024509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862745098039216,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,1.0
0.0068846815834767644,0.0017211703958691911,0.012048192771084338,0.0,0.008605851979345954,0.0017211703958691911,0.0,0.0,0.012048192771084338,0.0068846815834767644,0.0,0.0051635111876075735,0.0017211703958691911,0.0,0.0,0.0,0.0034423407917383822,0.0051635111876075735,0.01549053356282272,0.0,0.0051635111876075735,0.08089500860585198,0.04647160068846816,0.0034423407917383822,0.0,0.0,0.0,0.0,0.0034423407917383822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721170395869191,0.0017211703958691911,0.024096385542168676,0.0,0.04647160068846816,0.0051635111876075735,0.0,0.010327022375215147,0.0068846815834767644,0.06368330464716007,1.0
0.0,0.0,0.007220216606498195,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.010830324909747292,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.007220216606498195,0.0,0.0,0.0,0.007220216606498195,0.02888086642599278,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02527075812274368,0.0,0.0,0.0,0.0036101083032490976,0.0036101083032490976,0.0,0.01444043321299639,0.0,0.09025270758122744,1.0
0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0211864406779661,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.025423728813559324,0.0,0.0,0.1694915254237288,0.012711864406779662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.01694915254237288,0.0,0.00423728813559322,0.0,0.0,0.046610169491525424,0.0,0.09745762711864407,1.0
0.0,0.0,0.005681818181818182,0.0,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.022727272727272728,0.0,0.017045454545454544,0.13636363636363635,0.07386363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545454,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.017045454545454544,0.0,0.056818181818181816,1.0
0.0,0.0,0.010615711252653927,0.0,0.012738853503184714,0.0,0.0021231422505307855,0.0,0.0021231422505307855,0.006369426751592357,0.004246284501061571,0.004246284501061571,0.0021231422505307855,0.0,0.0,0.0,0.0,0.004246284501061571,0.04246284501061571,0.0,0.008492569002123142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.055201698513800426,0.0,0.0,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,1.0
0.0,0.0,0.023809523809523808,0.0,0.0,0.007936507936507936,0.007936507936507936,0.0,0.0,0.015873015873015872,0.0,0.007936507936507936,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.004032258064516129,0.004032258064516129,0.0,0.036290322580645164,0.0,0.008064516129032258,0.0,0.020161290322580645,0.008064516129032258,0.0,0.0,0.004032258064516129,0.0,0.0,0.0,0.0,0.004032258064516129,0.06451612903225806,0.0,0.03225806451612903,0.04838709677419355,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08870967741935484,0.0,0.008064516129032258,0.0,0.024193548387096774,0.004032258064516129,0.0,0.024193548387096774,0.0,0.03225806451612903,1.0
0.0,0.0,0.03319502074688797,0.0,0.024896265560165973,0.004149377593360996,0.004149377593360996,0.0,0.0,0.004149377593360996,0.0,0.004149377593360996,0.0,0.0,0.0,0.012448132780082987,0.008298755186721992,0.0,0.04979253112033195,0.004149377593360996,0.024896265560165973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.004149377593360996,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08713692946058091,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.008298755186721992,0.008298755186721992,0.004149377593360996,1.0
0.0,0.0,0.0,0.0,0.023728813559322035,0.010169491525423728,0.0,0.0,0.0,0.006779661016949152,0.0,0.006779661016949152,0.0,0.0,0.0,0.0,0.003389830508474576,0.003389830508474576,0.03389830508474576,0.0,0.010169491525423728,0.0,0.0,0.010169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.09830508474576272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,1.0
0.0,0.0,0.008298755186721992,0.0,0.029045643153526972,0.0,0.0,0.0,0.016597510373443983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024896265560165973,0.0,0.016597510373443983,0.0,0.016597510373443983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024896265560165973,0.0,0.0,0.0,0.04979253112033195,0.0,0.0,0.012448132780082987,0.008298755186721992,0.029045643153526972,1.0
0.0,0.0,0.006329113924050633,0.0,0.0189873417721519,0.0,0.0,0.0,0.006329113924050633,0.03164556962025317,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.017241379310344827,0.017241379310344827,0.0,0.05172413793103448,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.034482758620689655,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.02564102564102564,0.01282051282051282,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.05128205128205128,1.0
0.0,0.0,0.0,0.0,0.008486562942008486,0.0,0.0,0.0,0.011315417256011316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002828854314002829,0.0,0.0014144271570014145,0.10466760961810467,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0014144271570014145,0.0,0.0,0.0,0.0,0.0,0.024045261669024046,0.0,0.02545968882602546,0.0,0.014144271570014143,0.004243281471004243,0.0,0.0014144271570014145,0.007072135785007072,0.007072135785007072,1.0
0.009174311926605505,0.0,0.0,0.0,0.01834862385321101,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.01834862385321101,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.017467248908296942,0.004366812227074236,0.03056768558951965,0.0,0.0,0.0,0.0,0.008733624454148471,0.026200873362445413,0.008733624454148471,0.0,0.0,0.0,0.004366812227074236,0.0,0.008733624454148471,0.048034934497816595,0.0,0.013100436681222707,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.08296943231441048,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.021834061135371178,0.0,0.0,1.0
0.0,0.0,0.0038461538461538464,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.007692307692307693,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.05384615384615385,0.0,0.019230769230769232,0.0,0.0038461538461538464,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.05384615384615385,0.0,0.0,0.0,0.011538461538461539,0.0038461538461538464,0.0,0.019230769230769232,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.005988023952095809,0.0,0.029940119760479042,0.005988023952095809,0.0,0.005988023952095809,0.0,0.017964071856287425,0.023952095808383235,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.011976047904191617,0.017964071856287425,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718562874251497,0.0,0.0,0.0,0.011976047904191617,0.005988023952095809,0.005988023952095809,0.011976047904191617,0.0,0.0,1.0
0.004807692307692308,0.0,0.0,0.0,0.052884615384615384,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.03365384615384615,0.0,0.02403846153846154,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.052884615384615384,0.0,0.004807692307692308,0.0,0.0,0.004807692307692308,0.0,0.13942307692307693,0.0,0.0,1.0
